Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	neo_beta	neo_beta_cats[1]	neo_beta_cats[2]	neo_beta_cats[3]	neo_beta_cats[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length	two_beta	two_beta_cats[1]	two_beta_cats[2]	two_beta_cats[3]	two_beta_cats[4]
26964	-407.5008	-418.5416	11.04088	0.152387	0.0678485	0.0501181	0.00331871	0.00133135	0.000724733	0.0004354	0.0883986	0.0577707	0.037519	0.029972	0.00340039	0.0475133	0.0262731	0.0194636	0.849157	0.0331682	0.00106245	0.116613	0.3298535	0.0204623	0.264473	0.735527	0.979538	0.09651	0.319723	0.700646	1.42726	3.12771	10.3616	1.690613	0.259836	0.115689	0.0854565	0.00565874	0.00227008	0.00123575	0.000742402	0.150729	0.098505	0.0639738	0.0511054	0.00579802	0.0810152	0.0447983	0.0331875	0.5864745	1.6852	0.189399	0.40666	0.593341	0.8106
27000	-417.8118	-427.8459	10.03408	0.0169181	0.000423549	0.00248922	0.000231757	0.00020988	0.00191158	0.00209655	0.00639026	0.00315748	0.00797769	0.000158153	0.0049831	0.006043	0.00924108	0.00345362	0.704287	0.244179	0.020452	0.0310815	0.1561274	0.00128728	0.166525	0.833475	0.998713	0.021232	0.152781	0.556474	1.79703	6.54532	47.0987	2.785439	0.257564	0.00644819	0.0378964	0.0035283	0.00319526	0.0291022	0.0319182	0.0972865	0.0480701	0.121454	0.00240775	0.0758635	0.0919998	0.140688	0.0525786	0.06568501	0.3165765	0.0183752	0.259216	0.740784	0.981625
27036	-419.7169	-430.1558	10.43897	0.105769	0.0594396	0.0365714	0.0111981	0.0032614	0.0101836	0.0150798	0.0033556	0.0948258	0.0939419	0.00019353	0.0244037	0.0412847	0.122722	0.0481556	0.398576	0.493932	0.00572896	0.101763	0.259978	0.0103281	0.233367	0.766633	0.989672	0.15241	0.399534	0.75109	1.3314	2.50292	6.56125	1.360223	0.157773	0.0886647	0.0545528	0.0167039	0.00486495	0.0151906	0.0224942	0.00500547	0.141449	0.140131	0.000288685	0.0364024	0.0615835	0.183062	0.0718326	0.6703861	3.015268	0.256435	0.431792	0.568207	0.743565
27072	-411.8643	-423.6388	11.77453	0.169117	0.0718884	0.036979	0.0178867	0.00165632	0.000489788	0.00231822	0.0346453	0.0494456	0.055714	0.0086228	0.00955627	0.0150777	0.0165155	0.0158619	0.882715	0.0103789	0.000395663	0.10651	0.2598445	0.0103112	0.233299	0.766701	0.989689	0.0681092	0.269744	0.664458	1.50499	3.70722	14.6823	1.942628	0.334372	0.142135	0.0731136	0.035365	0.00327483	0.000968393	0.00458351	0.0684994	0.0977621	0.110156	0.0170487	0.0188943	0.0298112	0.0326538	0.0313617	0.5057745	0.6859131	0.0811347	0.344721	0.655279	0.918866
27108	-409.2227	-421.223	12.00026	0.0466555	0.0311561	0.0112164	0.010267	0.000176451	0.00232623	0.00217782	0.0945975	0.0241975	0.0511425	0.00981994	0.0057408	0.00982216	0.00260908	0.0117499	0.834874	0.0104036	0.00321368	0.151509	0.2044699	0.00437088	0.201309	0.79869	0.995629	0.0675322	0.268627	0.663598	1.50694	3.72264	14.8078	1.94878	0.148748	0.0993325	0.0357605	0.0327334	0.000562565	0.00741652	0.00694335	0.301597	0.0771468	0.163053	0.0313081	0.0183029	0.0313152	0.00831831	0.0374612	0.3136549	0.325336	0.0197455	0.262715	0.737285	0.980255
27144	-408.7798	-421.1244	12.34466	0.106166	0.065431	0.0307576	0.00600589	0.00126158	0.00475981	0.00117582	0.0877469	0.054967	0.087614	0.046246	0.0133701	0.0359993	0.00120828	0.0398884	0.914432	0.0292624	0.0437924	0.0125132	0.3652513	0.0262773	0.277244	0.722756	0.973723	0.168395	0.419449	0.762575	1.31135	2.38408	5.93842	1.288106	0.182228	0.112309	0.0527939	0.0103088	0.00216544	0.00816999	0.00201823	0.150613	0.0943481	0.150385	0.079379	0.0229492	0.0617911	0.00207396	0.0684665	0.5825972	0.7068	0.084417	0.347396	0.652604	0.915583
27180	-409.7298	-421.9186	12.18886	0.0513425	0.0317172	0.0421545	0.0223802	0.000516403	0.00960341	0.0016029	0.0593528	0.0103785	0.00224134	0.0235159	0.0319728	0.020073	0.0110257	0.0350714	0.892211	0.0244766	7.45247e-05	0.0832376	0.2836544	0.0135005	0.244913	0.755086	0.9865	0.104609	0.332539	0.70929	1.40986	3.00717	9.55936	1.632343	0.145467	0.0898635	0.119435	0.0634092	0.00146311	0.0272091	0.00454144	0.168163	0.0294052	0.00635033	0.066627	0.0905876	0.0568724	0.0312387	0.0993669	0.3529486	0.1193005	0.000269925	0.135066	0.864934	0.99973
27216	-413.2951	-425.3286	12.03355	0.0880984	0.0415288	0.0561274	0.0115503	0.00261556	0.0101844	0.00291413	0.124262	0.111048	0.0502453	0.0183204	0.0280067	0.0245993	0.0892977	0.0119494	0.857869	0.120165	0.0180237	0.00394189	0.600804	0.0672317	0.332325	0.667675	0.932768	0.104143	0.331814	0.708807	1.41082	3.01373	9.60221	1.635577	0.131344	0.0619142	0.083679	0.0172201	0.00389947	0.0151836	0.00434459	0.185258	0.165559	0.0749094	0.0273134	0.0417545	0.0366745	0.133132	0.017815	0.6707475	0.4148676	0.0348253	0.292564	0.707436	0.965175
27252	-407.9828	-420.3629	12.38017	0.16351	0.0391071	0.0671963	0.030396	0.00397814	0.00380835	0.00882654	0.0692847	0.0610902	0.117069	0.0495144	0.0267216	0.0355784	0.0409861	0.0453131	0.910338	0.0266345	0.0308884	0.0321395	0.352135	0.0240861	0.272711	0.727289	0.975914	0.30707	0.562244	0.835567	1.19679	1.77859	3.25658	0.8537122	0.214473	0.0512961	0.0881402	0.0398699	0.00521806	0.00499535	0.0115776	0.0908796	0.0801309	0.153557	0.0649472	0.0350503	0.0466676	0.0537607	0.0594364	0.7623794	1.014315	0.126735	0.376008	0.623992	0.873265
27288	-412.6787	-423.0652	10.38643	0.228238	0.243481	0.187617	0.0848025	0.00206162	0.00640783	0.00262932	0.507517	0.164897	0.0321945	0.0966265	0.251209	0.0919397	0.196935	0.376866	0.925448	0.0181388	0.0197916	0.0366214	0.403483	0.0328372	0.289283	0.710717	0.967163	0.478201	0.697823	0.893823	1.11879	1.43303	2.09117	0.5334252	0.0922761	0.098439	0.0758532	0.0342855	0.000833507	0.00259067	0.00106303	0.205188	0.0666674	0.0130162	0.0390659	0.101563	0.0371711	0.0796205	0.152366	2.473421	1.04351	0.130209	0.377993	0.622007	0.869791
27324	-412.9902	-424.0965	11.10623	0.188698	0.0135485	0.0407098	0.00527296	0.00415402	0.00742202	0.0200927	0.195728	0.0205972	0.0951925	0.0391124	0.0883566	0.0249131	0.0531969	0.0582463	0.90182	0.0689703	0.0194853	0.00972396	0.3605797	0.0254926	0.275655	0.724345	0.974507	0.129177	0.368573	0.732425	1.36533	2.71317	7.74131	1.479812	0.220638	0.0158417	0.0476003	0.00616546	0.00485713	0.00867827	0.0234936	0.228857	0.0240835	0.111305	0.0457325	0.103312	0.0291299	0.062201	0.068105	0.8552419	1.64243	0.186261	0.405331	0.594669	0.813739
27360	-414.9729	-426.3256	11.35275	0.157158	0.043685	0.130153	0.085893	0.002556	0.0168406	0.00245621	0.0546305	0.0535456	0.000567309	0.203119	0.0405923	0.0687856	0.0578052	0.100167	0.658766	0.163454	0.0163036	0.161476	0.08155906	1.3625e-05	0.0981114	0.901889	0.999986	0.258067	0.516536	0.813753	1.22887	1.93597	3.87496	0.9794216	0.154386	0.0429145	0.127857	0.0843781	0.00251092	0.0165435	0.00241289	0.053667	0.0526012	0.000557303	0.199536	0.0398764	0.0675724	0.0567857	0.0984005	1.017954	1.287064	0.156152	0.39161	0.60839	0.843848
27396	-408.5954	-419.1389	10.54355	0.0695215	0.0263276	0.04956	0.00909669	0.00293699	0.00211521	0.00193902	0.0456312	0.0253213	0.0573631	0.0173396	0.00934346	0.000202021	0.0184752	0.0202693	0.828315	0.00949906	0.00208491	0.160101	0.2687502	0.0114661	0.237778	0.762222	0.988534	0.0517856	0.236002	0.637326	1.56906	4.23724	19.3104	2.140748	0.195591	0.0740699	0.139432	0.0255926	0.0082629	0.00595093	0.00545522	0.128379	0.0712389	0.161385	0.0487831	0.0262869	0.000568365	0.0519782	0.0570257	0.3554424	1.726437	0.192341	0.40789	0.59211	0.807659
27432	-409.1438	-418.9815	9.837759	0.0912768	0.0195598	0.0247932	0.00204422	9.8644e-05	0.00156742	0.00272439	0.0317019	0.0216215	0.0252822	0.0128568	0.00408047	0.00131716	0.00216012	0.00708813	0.906174	0.00642293	0.00654243	0.0808608	0.2975879	0.0155053	0.2512	0.7488	0.984495	0.0341469	0.192624	0.598196	1.67169	5.19145	29.2853	2.441865	0.367796	0.0788151	0.0999031	0.00823709	0.000397481	0.00631586	0.0109778	0.127741	0.0871226	0.101874	0.0518057	0.016442	0.00530742	0.00870411	0.0285613	0.2481728	2.051198	0.212995	0.416152	0.583849	0.787004
27468	-401.584	-413.5939	12.00988	0.290081	0.068345	0.135321	0.0130688	0.00185121	0.00195641	0.00160539	0.0508256	0.0728394	0.0495196	0.0189275	0.0107827	0.0152021	0.0218331	0.00753306	0.923137	0.0147489	0.00713105	0.0549827	0.2528399	0.00943736	0.229656	0.770344	0.990563	0.070459	0.274243	0.667896	1.49724	3.6464	14.1926	1.918102	0.38184	0.0899642	0.178126	0.0172027	0.00243679	0.00257527	0.00211321	0.066903	0.0958803	0.0651838	0.0249147	0.0141936	0.0200108	0.0287395	0.00991596	0.7596909	0.3688878	0.0268911	0.278462	0.721538	0.973109
27504	-408.1995	-419.8452	11.6457	0.359828	0.119589	0.128086	0.0198149	0.00305449	0.00232722	0.00833977	0.0855	0.170306	0.0722591	0.0178869	0.00836465	0.00719085	0.0425113	0.0255027	0.888445	0.0152406	0.00591685	0.0903971	0.2959418	0.0152637	0.250476	0.749524	0.984736	0.0889184	0.3072	0.691966	1.44516	3.25521	11.2463	1.749853	0.336112	0.111707	0.119644	0.0185089	0.00285316	0.00217383	0.00779009	0.0798646	0.159081	0.0674964	0.0167079	0.00781333	0.0067169	0.0397094	0.0238218	1.070561	0.6223003	0.07082	0.335708	0.664292	0.92918
27540	-414.1132	-425.6732	11.56005	0.0360804	0.0847556	0.0268244	0.0061	0.00320004	0.0118339	0.00464424	0.100754	0.260976	0.0884945	0.132205	0.0814715	0.00312516	0.0710579	0.201767	0.645562	0.283969	0.0603719	0.010098	0.05257333	8.66392e-08	0.0663542	0.933646	1	0.209023	0.466076	0.78807	1.26892	2.14557	4.78417	1.131829	0.0324088	0.0761308	0.0240947	0.00547925	0.0028744	0.0106297	0.00417164	0.0905009	0.234419	0.0794892	0.118752	0.0731808	0.00280714	0.063827	0.181235	1.11329	0.158867	0.00140614	0.168689	0.831311	0.998594
27576	-408.6776	-420.2294	11.55179	0.217832	0.0265974	0.143923	0.0346563	0.00378641	0.0211998	0.0150918	0.358913	0.16413	0.158264	0.0396899	0.30603	0.320038	0.161359	0.101558	0.2442	0.610524	0.0781042	0.0671718	0.06782669	2.09198e-06	0.0834475	0.916553	0.999998	0.815352	0.905238	0.969417	1.03155	1.10468	1.22646	0.1476035	0.105077	0.01283	0.0694252	0.0167174	0.00182648	0.0102263	0.00727993	0.173131	0.0791723	0.0763426	0.0191455	0.147622	0.154379	0.0778359	0.0489891	2.073069	0.1830857	0.00274772	0.186788	0.813212	0.997252
27612	-411.7758	-421.816	10.04019	0.11362	0.115587	0.0565061	0.00560477	0.000147962	0.00530623	0.00921013	0.165918	0.101349	0.0527503	0.0980796	0.0745951	0.069491	0.00524451	0.270381	0.634344	0.276869	0.0238915	0.0648958	0.03562873	1.15696e-10	0.0463006	0.953699	1	0.0888811	0.307137	0.691922	1.44525	3.25588	11.251	1.750157	0.0993365	0.101056	0.0494024	0.00490017	0.000129361	0.00463915	0.00805227	0.14506	0.0886082	0.0461188	0.0857495	0.0652174	0.060755	0.0045852	0.23639	1.143792	0.7647663	0.0932482	0.354197	0.645803	0.906752
27648	-416.2522	-427.2025	10.95029	0.198322	0.0732105	0.0585854	0.0197095	0.0024588	0.00067391	0.00600317	0.165916	0.0144318	0.0197187	0.0174874	0.0286763	0.0200279	0.0199986	0.0699689	0.966308	0.0147587	0.0112606	0.00767228	0.5394394	0.0567393	0.321531	0.678469	0.943261	0.0596829	0.252917	0.651239	1.53553	3.95386	16.7552	2.038122	0.277301	0.102365	0.081916	0.0275585	0.00343798	0.000942283	0.00839382	0.231989	0.020179	0.0275713	0.0244514	0.0400961	0.0280036	0.0279627	0.0978327	0.715189	1.122473	0.139191	0.382935	0.617066	0.860809
27684	-412.5318	-424.6149	12.08307	0.170984	0.0883873	0.046676	0.00793553	0.00464126	0.00064276	0.00673956	0.199072	0.0889528	0.0486649	0.0747369	0.061798	0.0209187	0.0259203	0.109906	0.830539	0.0758785	0.00246682	0.091116	0.2729555	0.0120278	0.239836	0.760164	0.987972	0.25744	0.515923	0.813452	1.22933	1.93827	3.8844	0.981182	0.178858	0.0924577	0.0488255	0.00830097	0.004855	0.000672361	0.00704994	0.208239	0.0930493	0.050906	0.0781787	0.0646439	0.0218821	0.027114	0.114967	0.9559753	1.06214	0.132382	0.379213	0.620787	0.867619
27720	-408.8207	-421.396	12.57529	0.249127	0.0179295	0.0643354	0.00377053	0.00639171	0.00598225	0.00616126	0.108363	0.0411792	0.00405594	0.0273506	0.0295831	0.0313852	0.0564268	0.0894751	0.866268	0.0198578	0.0105717	0.103303	0.2425706	0.00821515	0.224116	0.775884	0.991785	0.189057	0.443805	0.776123	1.28846	2.25324	5.28941	1.20442	0.33597	0.0241794	0.0867618	0.00508489	0.00861978	0.00806758	0.00830899	0.146137	0.0555338	0.00546979	0.0368847	0.0398954	0.0423256	0.0760965	0.120665	0.7415167	0.5415589	0.0571071	0.321936	0.678064	0.942893
27756	-417.9412	-429.5662	11.62508	0.297958	0.0259349	0.116789	0.000434682	0.00113796	0.0331405	0.0238835	0.0785914	0.0444154	0.0687884	0.0624656	0.155087	0.00733599	0.0497617	0.0464784	0.781024	0.018222	0.0683797	0.132375	0.4350686	0.0383761	0.29808	0.70192	0.961624	0.205272	0.461978	0.785901	1.27242	2.1646	4.87159	1.144921	0.294366	0.0256223	0.115381	0.000429442	0.00112425	0.032741	0.0235956	0.077644	0.0438799	0.0679592	0.0617126	0.153217	0.00724755	0.0491619	0.0459181	1.012202	1.199831	0.147442	0.387254	0.612746	0.852558
27792	-407.3222	-419.1619	11.8397	0.157575	0.0338693	0.105006	0.00103196	0.00597367	0.00806966	0.00193327	0.255894	0.098115	0.071976	0.0825442	0.211205	0.0553671	0.0827184	0.299011	0.885879	0.00455522	0.0387914	0.0707748	0.3725959	0.0275197	0.279688	0.720312	0.97248	0.268867	0.526968	0.818845	1.22123	1.89765	3.71931	0.9497788	0.107173	0.0230358	0.0714188	0.000701874	0.00406292	0.00548848	0.00131489	0.174043	0.0667317	0.0489536	0.0561414	0.143649	0.0376572	0.0562599	0.203369	1.47029	0.6955645	0.0826579	0.345973	0.654027	0.917342
27828	-409.6681	-421.2759	11.60782	0.269675	0.0190073	0.0673888	0.000765957	0.00014725	0.0110025	0.000482887	0.0418222	0.012957	0.033336	0.00383208	0.037196	0.0408957	0.016697	0.154705	0.957516	0.027851	0.00128635	0.0133467	0.2899247	0.0143912	0.247787	0.752213	0.985609	0.118957	0.35405	0.723297	1.38256	2.82446	8.40643	1.539411	0.379871	0.0267742	0.0949258	0.00107895	0.00020742	0.0154985	0.000680209	0.0589119	0.0182516	0.046958	0.00539797	0.0523954	0.0576068	0.0235199	0.217922	0.7099105	1.172452	0.14458	0.385779	0.614222	0.855419
27864	-414.7633	-424.4917	9.728395	0.254633	0.164387	0.0262326	0.0611781	0.00296962	0.0158595	0.000526005	0.19052	0.144661	0.19075	0.0926968	0.123409	0.512307	0.097419	0.130095	0.538943	0.344888	0.0488623	0.0673072	0.1015292	8.63405e-05	0.118267	0.881733	0.999914	0.674807	0.825449	0.941909	1.06167	1.21146	1.48191	0.284404	0.126832	0.0818805	0.0130664	0.0304726	0.00147916	0.00789959	0.000262001	0.0948973	0.0720549	0.095012	0.046172	0.0614695	0.255179	0.0485241	0.0647997	2.007642	2.868282	0.251049	0.429959	0.570041	0.748951
27900	-409.7951	-421.464	11.66886	0.0659273	0.00178023	0.0368883	0.00517347	0.000287584	0.00439536	0.00267964	0.0508999	0.00698194	0.0368382	0.0195944	0.0678178	0.00671961	0.00390669	0.0200782	0.836102	0.0234522	0.07213	0.0683152	0.5185465	0.0530969	0.317413	0.682588	0.946903	0.0573577	0.248063	0.647313	1.54485	4.03123	17.4345	2.066855	0.199799	0.00539514	0.111793	0.0156787	0.00087155	0.0133206	0.00812089	0.154257	0.0211594	0.111642	0.0593827	0.205528	0.0203644	0.0118396	0.0608488	0.3299686	0.4039732	0.0329226	0.289427	0.710573	0.967077
27936	-411.4067	-423.0995	11.69286	0.0908227	0.0352437	0.161815	0.00432048	0.000657929	0.00234573	0.00996927	0.0327609	0.0194728	0.0553716	0.0498753	0.106962	0.0186187	0.0350412	0.0395218	0.91525	0.0166407	0.00423677	0.0638728	0.3245818	0.0196265	0.262419	0.737581	0.980374	0.145166	0.390157	0.745546	1.3413	2.56307	6.88866	1.395434	0.137029	0.0531741	0.244138	0.00651854	0.000992653	0.00353913	0.0150412	0.0494281	0.0293796	0.083542	0.0752496	0.16138	0.028091	0.0528685	0.0596286	0.6627989	1.244991	0.152026	0.389571	0.610429	0.847974
27972	-410.9446	-421.5916	10.64699	0.151451	0.00672235	0.0828226	0.0140864	0.00152256	0.00851724	0.00762807	0.185028	0.000186996	0.0382025	0.00619801	0.0468008	0.0633887	0.139549	0.0403256	0.80674	0.027187	0.020512	0.145561	0.386653	0.0299233	0.284187	0.715813	0.970077	0.116174	0.349986	0.720696	1.38755	2.85726	8.60781	1.556529	0.191123	0.00848322	0.104517	0.0177763	0.00192138	0.0107483	0.00962618	0.233494	0.000235978	0.0482093	0.00782153	0.05906	0.0799929	0.176102	0.0508885	0.7924291	2.177064	0.219978	0.418811	0.58119	0.780022
28008	-401.5399	-413.5085	11.96853	0.6219	0.0190247	0.224716	0.0043011	0.001324	0.00304548	0.00651062	0.153691	0.00807161	0.129652	0.0283794	0.113325	0.0611872	0.0362264	0.0349331	0.858185	0.00444074	0.00869558	0.128678	0.379954	0.0287739	0.282071	0.717929	0.971226	0.288171	0.545092	0.82753	1.20842	1.83455	3.47016	0.8996429	0.429998	0.0131542	0.155374	0.00297389	0.000915449	0.00210572	0.00450161	0.106266	0.00558092	0.0896447	0.0196223	0.0783559	0.0423064	0.0250479	0.0241537	1.446287	0.6456645	0.0746628	0.339182	0.660818	0.925337
28044	-411.5238	-423.0747	11.55088	0.162736	0.117013	0.0730034	0.0443534	0.0106298	0.0055283	0.0164076	0.10368	0.000115397	0.0890747	0.142216	0.0892706	0.11848	0.267045	0.029319	0.905379	0.00120788	0.0379315	0.0554821	0.5381137	0.0565091	0.321277	0.678723	0.943491	0.410535	0.647784	0.873312	1.14507	1.54373	2.43584	0.6437435	0.128253	0.0922182	0.057534	0.0349549	0.00837738	0.00435685	0.0129308	0.0817102	9.09447e-05	0.0701998	0.112081	0.0703542	0.0933746	0.210458	0.0231064	1.268873	1.404498	0.166984	0.396767	0.603233	0.833016
28080	-414.1343	-424.0703	9.935945	0.0537291	0.00522688	0.0207916	0.00716991	0.000134298	0.000955223	0.0149558	0.0885295	0.0497761	0.00148758	0.091268	0.043415	0.0287952	0.0147815	0.029859	0.888622	0.035328	0.00408268	0.0719669	0.2102411	0.00487761	0.205007	0.794993	0.995122	0.0908734	0.310475	0.694259	1.44038	3.22087	11.0043	1.734127	0.119166	0.0115927	0.0461139	0.0159022	0.000297862	0.0021186	0.0331706	0.196351	0.110399	0.00329932	0.202424	0.0962905	0.0638652	0.0327842	0.0662245	0.4508747	3.290957	0.26567	0.434877	0.565123	0.734331
28116	-413.8938	-426.623	12.72918	0.133551	0.00980292	0.0879707	0.0295903	0.000100211	0.00630441	0.00708893	0.0849414	0.0248912	0.0555897	0.0371827	0.165577	0.00666861	0.00856367	0.0330024	0.655718	0.163595	0.0145343	0.166152	0.3197748	0.0188724	0.260508	0.739492	0.981127	0.193506	0.448868	0.778875	1.2839	2.22782	5.1678	1.187602	0.193321	0.0141902	0.127342	0.0428333	0.000145059	0.00912592	0.0102615	0.122956	0.0360312	0.0804686	0.0538236	0.23968	0.0096531	0.0123963	0.0477724	0.6908251	0.1544552	0.00121792	0.165193	0.834807	0.998782
28152	-414.0123	-425.4272	11.41493	0.184841	0.00375724	0.138093	0.0597439	0.00318584	0.0132668	0.00212509	0.0959115	0.00791114	0.00423028	0.128272	0.0688968	0.0549281	0.0240386	0.271225	0.833945	0.0708108	0.0014121	0.0938321	0.3722165	0.0274552	0.279563	0.720437	0.972545	0.167676	0.418574	0.762079	1.3122	2.38906	5.96389	1.2912	0.174308	0.00354315	0.130225	0.0563396	0.0030043	0.0125108	0.002004	0.0904462	0.00746034	0.00398923	0.120962	0.0649709	0.0517982	0.0226688	0.25577	1.060425	1.271713	0.154662	0.390879	0.609121	0.845337
28188	-412.2687	-422.7198	10.45108	0.147399	0.0221198	0.0678458	0.000701024	0.00175806	0.00969254	0.00511891	0.07829	0.0421451	0.056059	0.023695	0.0264877	0.079649	0.0171302	0.0463195	0.704844	0.176718	0.0619885	0.0564488	0.351224	0.0239354	0.272387	0.727613	0.976065	0.173036	0.425047	0.765736	1.30593	2.35268	5.77915	1.268449	0.236061	0.0354251	0.108656	0.0011227	0.00281555	0.0155227	0.00819799	0.125382	0.0674959	0.0897791	0.0379478	0.0424203	0.127559	0.0274342	0.0741811	0.6244104	3.117813	0.259995	0.43299	0.56701	0.740006
28224	-409.2757	-420.0584	10.78264	0.100665	0.00866866	0.060202	0.00237085	0.00541664	0.00484769	0.000764104	0.0577024	0.0181837	0.0184964	0.040474	0.0610813	0.0256661	0.0405098	0.0970362	0.899204	0.0467708	0.0106469	0.043378	0.512978	0.0521215	0.316272	0.683728	0.947879	0.175356	0.427817	0.767289	1.30329	2.33745	5.7027	1.258819	0.1857	0.0159913	0.111056	0.00437358	0.00999224	0.00894269	0.00140957	0.106445	0.0335439	0.0341208	0.0746636	0.112679	0.047347	0.0747297	0.179006	0.5420847	2.414956	0.231919	0.423219	0.576781	0.76808
28260	-409.2662	-419.852	10.58582	0.292042	0.0372088	0.0767989	0.011862	0.00150993	0.00343933	0.00564169	0.0737196	0.106885	0.00514315	0.0133144	0.026263	0.0176541	0.01746	0.110189	0.923088	0.00573224	0.0226022	0.0485779	0.3724808	0.0275001	0.27965	0.72035	0.9725	0.111708	0.34336	0.716411	1.39585	2.9124	8.95187	1.584868	0.365449	0.0465616	0.0961029	0.0148437	0.00188947	0.00430384	0.00705978	0.0922497	0.133752	0.00643593	0.0166611	0.0328644	0.0220916	0.0218487	0.137886	0.7991314	2.231701	0.222858	0.41989	0.580111	0.777141
28296	-411.0882	-423.4177	12.32949	0.115745	0.0354039	0.172437	0.0415436	0.000110457	0.00534111	0.00953316	0.171258	0.124869	0.00560224	0.0860164	0.0676686	0.0367629	0.0174423	0.0945631	0.866055	0.0389936	0.00695343	0.0879978	0.3487761	0.0235313	0.271513	0.728487	0.976469	0.224937	0.483058	0.796918	1.25483	2.07015	4.44568	1.07877	0.117592	0.0359687	0.175188	0.0422064	0.000112219	0.00542632	0.00968525	0.17399	0.126861	0.00569162	0.0873887	0.0687482	0.0373494	0.0177206	0.0960717	0.9842964	0.6664505	0.0780289	0.342109	0.657891	0.921971
28332	-412.6982	-424.1966	11.49841	0.199368	0.0432381	0.0297056	0.00182033	0.00219713	0.00198598	0.0025436	0.0260242	0.337582	0.0692269	0.0547028	0.0261761	0.00609067	0.0334812	0.0783195	0.726779	0.0423153	0.00811177	0.222794	0.3169954	0.0184401	0.259386	0.740614	0.98156	0.0745409	0.28188	0.673643	1.48446	3.54761	13.4155	1.877382	0.218494	0.0473862	0.0325555	0.00199497	0.00240791	0.0021765	0.00278763	0.0285209	0.369969	0.0758682	0.0599508	0.0286874	0.00667499	0.0366932	0.0858332	0.9124622	0.7796471	0.095449	0.35581	0.64419	0.904551
28368	-406.8005	-419.2256	12.42519	0.182475	0.134363	0.086288	0.00548888	0.00353038	0.00162164	0.00572482	0.086014	0.0169362	0.0489278	0.0377082	0.114777	0.0577707	0.0188005	0.0352525	0.931667	0.0119497	0.00917976	0.0472039	0.2982225	0.0155988	0.251478	0.748522	0.984401	0.164042	0.414125	0.759543	1.31658	2.41473	6.096	1.307043	0.218355	0.160783	0.103255	0.00656816	0.00422456	0.00194051	0.0068505	0.102927	0.0202664	0.0585485	0.0451227	0.137346	0.0691302	0.0224973	0.0421843	0.8356794	0.5107327	0.0517277	0.315806	0.684194	0.948272
28404	-418.4632	-428.0419	9.57874	0.0213368	0.0109794	0.0119796	0.00113483	0.0048316	0.00437274	0.00130136	0.0234871	0.011116	0.0476501	0.00998031	0.0324251	0.00198042	0.0208128	0.0072511	0.139214	0.389803	0.0701032	0.40088	0.1260785	0.000384251	0.141193	0.858807	0.999616	0.0589333	0.251363	0.649988	1.53849	3.9783	16.9683	2.04726	0.101296	0.0521241	0.0568726	0.00538756	0.0229378	0.0207593	0.00617815	0.111504	0.0527727	0.226217	0.047381	0.153936	0.00940194	0.0988079	0.0344243	0.2106394	2.632808	0.241635	0.426689	0.573311	0.758365
28440	-410.6642	-420.4157	9.751471	0.0374273	0.00396103	0.0114684	0.00243075	0.00119991	0.00205528	0.000256852	0.0212232	0.0114748	0.0235187	0.00805394	0.00961539	0.000245752	0.00740393	0.0137023	0.0414994	0.827158	0.0509453	0.0803969	0.03680746	2.22216e-10	0.0477338	0.952266	1	0.0421728	0.213513	0.617722	1.61885	4.68355	23.712	2.289221	0.242975	0.0257147	0.0744523	0.0157802	0.00778976	0.0133427	0.00166746	0.13778	0.0744935	0.152682	0.0522856	0.0624224	0.0015954	0.0480658	0.0889541	0.1540375	0.5462956	0.0579278	0.32283	0.67717	0.942072
28476	-414.4041	-425.4519	11.04775	0.105033	0.0574805	0.214948	0.0777279	0.00522201	0.00662026	0.00477847	0.199149	0.0665995	0.0860904	0.0291786	0.000747247	0.294836	0.318819	0.0728618	0.888069	0.0099023	0.0210728	0.0809559	0.4355962	0.0384691	0.298219	0.70178	0.961531	0.308516	0.563534	0.836164	1.19594	1.77452	3.24132	0.8503146	0.0681993	0.0373228	0.139568	0.0504697	0.00339071	0.00429862	0.00310272	0.12931	0.0432439	0.0558996	0.018946	0.000485197	0.19144	0.207013	0.04731	1.540091	1.459171	0.17171	0.398935	0.601065	0.82829
